label,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62
paper,0.0,0.0,0.0,-0.10502874851226807,-0.025457659736275673,-0.11280645430088043,-0.2081587165594101,-0.12280414253473282,-0.16293254494667053,-0.27427640557289124,-0.24757252633571625,-0.19701719284057617,-0.3490324020385742,-0.34454986453056335,-0.2261175811290741,-0.20956136286258698,-0.42004385590553284,-0.0914362221956253,-0.25225022435188293,-0.6179802417755127,-0.1457572877407074,-0.2773591876029968,-0.7422743439674377,-0.19362200796604156,-0.29909661412239075,-0.856011688709259,-0.2273053228855133,-0.15716537833213806,-0.47535401582717896,-0.06718208640813828,-0.19633810222148895,-0.6968768835067749,-0.10818279534578323,-0.22478221356868744,-0.832131028175354,-0.14608357846736908,-0.25314095616340637,-0.9514612555503845,-0.1750461310148239,-0.10329875349998474,-0.48613637685775757,-0.05599869042634964,-0.13458384573459625,-0.6874212026596069,-0.0935870110988617,-0.155582457780838,-0.8156463503837585,-0.12328086048364639,-0.17564550042152405,-0.9283558130264282,-0.14546270668506622,-0.04119563102722168,-0.463713675737381,-0.056398093700408936,-0.05217142403125763,-0.6192511916160583,-0.08815015107393265,-0.05487627163529396,-0.7191123962402344,-0.10640199482440948,-0.055417418479919434,-0.8099639415740967,-0.11991453170776367
paper,0.0,0.0,0.0,-0.08188877999782562,-0.02018890157341957,-0.11841398477554321,-0.16966582834720612,-0.11074482649564743,-0.17633196711540222,-0.22101572155952454,-0.2314750999212265,-0.21793311834335327,-0.28942152857780457,-0.3227800726890564,-0.2552141547203064,-0.19749590754508972,-0.4207606017589569,-0.11154710501432419,-0.24287685751914978,-0.6061886548995972,-0.17479118704795837,-0.2630690336227417,-0.733180820941925,-0.2280653864145279,-0.27889665961265564,-0.8486114144325256,-0.2647130489349365,-0.15956826508045197,-0.4771887958049774,-0.08712255954742432,-0.2041987180709839,-0.6862398386001587,-0.13698409497737885,-0.23157112300395966,-0.8239059448242188,-0.17699159681797028,-0.2581549882888794,-0.9437612891197205,-0.20656909048557281,-0.11513391882181168,-0.48962220549583435,-0.07558046281337738,-0.1541605144739151,-0.6808521151542664,-0.11929517984390259,-0.18456825613975525,-0.8117223978042603,-0.150274395942688,-0.2126273363828659,-0.9268820881843567,-0.1727922409772873,-0.059174709022045135,-0.4655000567436218,-0.07618660479784012,-0.07539449632167816,-0.6242631077766418,-0.11187087744474411,-0.08288531005382538,-0.7292826771736145,-0.1325712502002716,-0.0885983482003212,-0.8222285509109497,-0.1478106677532196
paper,0.0,0.0,0.0,-0.05971761420369148,-0.004930472932755947,-0.1478385031223297,-0.1338573694229126,-0.0762624740600586,-0.22536034882068634,-0.17646411061286926,-0.18843688070774078,-0.2810806930065155,-0.2271347939968109,-0.29249975085258484,-0.3321894109249115,-0.19089283049106598,-0.3821765184402466,-0.15674574673175812,-0.22380757331848145,-0.559975802898407,-0.241400346159935,-0.2316366732120514,-0.6967561841011047,-0.3092779219150543,-0.2357138991355896,-0.8230047225952148,-0.35414329171180725,-0.16467174887657166,-0.4499984383583069,-0.11886175721883774,-0.21282604336738586,-0.639558732509613,-0.19235648214817047,-0.23721952736377716,-0.7876351475715637,-0.24194028973579407,-0.26388177275657654,-0.9243611097335815,-0.2755414843559265,-0.12565994262695312,-0.4756096601486206,-0.09501061588525772,-0.17189784348011017,-0.6470713019371033,-0.16028396785259247,-0.19980908930301666,-0.7775483131408691,-0.19394244253635406,-0.22563010454177856,-0.8972353339195251,-0.21389371156692505,-0.07413187623023987,-0.4686867594718933,-0.08493151515722275,-0.09987986087799072,-0.6251313090324402,-0.13570573925971985,-0.10926395654678345,-0.7293955683708191,-0.15920409560203552,-0.11700838804244995,-0.8211091160774231,-0.17374512553215027
paper,0.0,0.0,0.0,-0.04210679978132248,-0.01221395656466484,-0.15702465176582336,-0.10011184215545654,-0.07986626029014587,-0.2406981736421585,-0.1382887065410614,-0.1819111853837967,-0.2985091805458069,-0.1855545938014984,-0.27712345123291016,-0.3518710136413574,-0.16976229846477509,-0.37018775939941406,-0.18311341106891632,-0.1884719580411911,-0.554462194442749,-0.26960310339927673,-0.19116054475307465,-0.6914960741996765,-0.3385362923145294,-0.1933392733335495,-0.821403980255127,-0.38431984186172485,-0.14795978367328644,-0.43649303913116455,-0.13776716589927673,-0.184440016746521,-0.6315860152244568,-0.21431025862693787,-0.20481891930103302,-0.7844200730323792,-0.26497605443000793,-0.2293098419904709,-0.9259898066520691,-0.29993289709091187,-0.11444377899169922,-0.4629211723804474,-0.10448750108480453,-0.14844375848770142,-0.6341932415962219,-0.16797970235347748,-0.17076081037521362,-0.7647923827171326,-0.2001643180847168,-0.1926417201757431,-0.8830453753471375,-0.21987400949001312,-0.07190757244825363,-0.4593726396560669,-0.08527112007141113,-0.09705966711044312,-0.6115754842758179,-0.13307170569896698,-0.10926199704408646,-0.7195944786071777,-0.1556386947631836,-0.12066908180713654,-0.8151273131370544,-0.16994106769561768
paper,0.0,0.0,0.0,0.037706658244132996,-0.027496792376041412,-0.1464473307132721,0.05636271834373474,-0.1160670593380928,-0.22666528820991516,0.06960106641054153,-0.23490490019321442,-0.28114885091781616,0.07525212317705154,-0.3473392426967621,-0.3333185911178589,-0.06687132269144058,-0.36834579706192017,-0.19488656520843506,-0.043222825974226,-0.5703373551368713,-0.27555686235427856,-0.031296566128730774,-0.7134814262390137,-0.3367386758327484,-0.02516602724790573,-0.8407761454582214,-0.37690848112106323,-0.08119890093803406,-0.4193003177642822,-0.1497744917869568,-0.0869690328836441,-0.6390253305435181,-0.22382493317127228,-0.08724698424339294,-0.8027629852294922,-0.2765340209007263,-0.09618794173002243,-0.9448565244674683,-0.31304001808166504,-0.07418244332075119,-0.4432022273540497,-0.11148037016391754,-0.09209457784891129,-0.6437708735466003,-0.17123281955718994,-0.0981401726603508,-0.7909252643585205,-0.21128974854946136,-0.10639834403991699,-0.9167193174362183,-0.23681850731372833,-0.059215616434812546,-0.4450371563434601,-0.08413085341453552,-0.07812883704900742,-0.609700083732605,-0.1281849443912506,-0.08497948199510574,-0.7299655079841614,-0.15456385910511017,-0.08990385383367538,-0.8308746814727783,-0.171676367521286
paper,0.0,0.0,0.0,0.1467237025499344,-0.07560315728187561,-0.033922504633665085,0.26174816489219666,-0.17325657606124878,-0.07048306614160538,0.3501748740673065,-0.291991651058197,-0.09988416731357574,0.42485466599464417,-0.3799690008163452,-0.13103225827217102,0.1545494943857193,-0.40095967054367065,-0.10019899904727936,0.20342271029949188,-0.6395147442817688,-0.1393672376871109,0.22869707643985748,-0.7791991829872131,-0.16043320298194885,0.24893340468406677,-0.8907124400138855,-0.17322441935539246,0.05784212052822113,-0.4313090443611145,-0.10162334889173508,0.077884741127491,-0.6977691650390625,-0.14255157113075256,0.08529864996671677,-0.8600746989250183,-0.1671266257762909,0.08792099356651306,-0.978859007358551,-0.18467487394809723,-0.029315682128071785,-0.4239791929721832,-0.09915143996477127,-0.025929348543286324,-0.6587597727775574,-0.1299905627965927,-0.02151881717145443,-0.8052189946174622,-0.14939366281032562,-0.017960984259843826,-0.9126757979393005,-0.16341803967952728,-0.10345590859651566,-0.38876873254776,-0.09657885879278183,-0.10231360048055649,-0.570193350315094,-0.12041223794221878,-0.10068875551223755,-0.6707603335380554,-0.12745775282382965,-0.09800296276807785,-0.7542428374290466,-0.13022367656230927
paper,0.0,0.0,0.0,0.145701065659523,-0.07593792676925659,-0.031984250992536545,0.26003387570381165,-0.17460694909095764,-0.06713273376226425,0.3464908003807068,-0.2927883565425873,-0.09595827013254166,0.418728768825531,-0.38154351711273193,-0.12653660774230957,0.1529737263917923,-0.40203186869621277,-0.09647303074598312,0.19928774237632751,-0.6397418975830078,-0.13543029129505157,0.2231139987707138,-0.7795756459236145,-0.15640148520469666,0.2420889437198639,-0.8911533951759338,-0.16919618844985962,0.057440709322690964,-0.4315282106399536,-0.09949406236410141,0.07500004768371582,-0.6975667476654053,-0.14122186601161957,0.08102107793092728,-0.8602107763290405,-0.16672123968601227,0.08233944326639175,-0.979346752166748,-0.1846621334552765,-0.029244061559438705,-0.423148512840271,-0.09859952330589294,-0.02892041578888893,-0.6558743715286255,-0.12983408570289612,-0.02508203126490116,-0.8011378645896912,-0.1491921842098236,-0.021816208958625793,-0.9075320363044739,-0.1628877967596054,-0.10408635437488556,-0.38666412234306335,-0.09756414592266083,-0.10495062917470932,-0.5663414597511292,-0.12095677107572556,-0.10329840332269669,-0.6671283841133118,-0.1275222897529602,-0.10047741234302521,-0.7504154443740845,-0.12991660833358765
paper,0.0,0.0,0.0,0.14556068181991577,-0.0775793045759201,-0.02728780172765255,0.257252037525177,-0.17969970405101776,-0.05924161523580551,0.3423205018043518,-0.29957693815231323,-0.08596140146255493,0.4115146994590759,-0.391028493642807,-0.11444813013076782,0.15746673941612244,-0.4110254943370819,-0.0878344401717186,0.2011086493730545,-0.6466355919837952,-0.12423959374427795,0.22359654307365417,-0.7850446105003357,-0.14430217444896698,0.2410534918308258,-0.8955134153366089,-0.15682467818260193,0.06266053020954132,-0.43969669938087463,-0.09289222955703735,0.08141747862100601,-0.6994853019714355,-0.1302674412727356,0.08984142541885376,-0.8614710569381714,-0.15391099452972412,0.09356722980737686,-0.9807347059249878,-0.1714775413274765,-0.024134952574968338,-0.43006986379623413,-0.09457651525735855,-0.025231389328837395,-0.658439040184021,-0.1234007254242897,-0.02201351337134838,-0.8055665493011475,-0.14341463148593903,-0.018579240888357162,-0.9132351279258728,-0.15822066366672516,-0.10024650394916534,-0.39354974031448364,-0.0959700271487236,-0.10724958032369614,-0.5728623867034912,-0.11979908496141434,-0.10933490097522736,-0.6796894073486328,-0.12893515825271606,-0.10751526057720184,-0.769966185092926,-0.13338662683963776
paper,0.0,0.0,0.0,0.13798993825912476,-0.07872922718524933,-0.02376163750886917,0.24654743075370789,-0.18895000219345093,-0.05389662832021713,0.3256237506866455,-0.3106401264667511,-0.08083686232566833,0.3921612799167633,-0.4029180705547333,-0.11052768677473068,0.15865649282932281,-0.4118560254573822,-0.08509712666273117,0.1920885443687439,-0.6532139778137207,-0.12325192242860794,0.2107377052307129,-0.7925754189491272,-0.14359413087368011,0.22669027745723724,-0.9023796916007996,-0.15633666515350342,0.06938190758228302,-0.4355834722518921,-0.09452906250953674,0.0837513655424118,-0.6969673037528992,-0.1310160756111145,0.09192001819610596,-0.8602446913719177,-0.15353995561599731,0.09792331606149673,-0.9803994297981262,-0.1709619164466858,-0.017031176015734673,-0.4236137866973877,-0.10164888203144073,-0.01855253241956234,-0.6635189056396484,-0.13248711824417114,-0.016898203641176224,-0.8168690800666809,-0.15561500191688538,-0.013712089508771896,-0.929843544960022,-0.1730232685804367,-0.09780289232730865,-0.3882387578487396,-0.10823798924684525,-0.11483895778656006,-0.5748380422592163,-0.1392732411623001,-0.1280815750360489,-0.6912947297096252,-0.15551576018333435,-0.13789118826389313,-0.7906507849693298,-0.16467386484146118
paper,0.0,0.0,0.0,0.12575800716876984,-0.08138181269168854,-0.01193512137979269,0.2179693877696991,-0.20695540308952332,-0.03223050385713577,0.28628039360046387,-0.33638548851013184,-0.05244584009051323,0.34450602531433105,-0.4274475872516632,-0.0760045275092125,0.15180450677871704,-0.4253038763999939,-0.06457570195198059,0.1730934977531433,-0.664065420627594,-0.1006496250629425,0.18850335478782654,-0.8012457489967346,-0.12114223092794418,0.20178399980068207,-0.9092139005661011,-0.13431736826896667,0.06997587531805038,-0.44460415840148926,-0.07968155294656754,0.07859465479850769,-0.7038144469261169,-0.11356279253959656,0.08414211124181747,-0.8644104599952698,-0.13477028906345367,0.08805038779973984,-0.9846632480621338,-0.15061675012111664,-0.011946924962103367,-0.4294642210006714,-0.09302741289138794,-0.019301600754261017,-0.672738790512085,-0.12476115673780441,-0.022347867488861084,-0.8247516751289368,-0.14856712520122528,-0.02382948249578476,-0.9371696710586548,-0.16516153514385223,-0.09100968390703201,-0.3898848593235016,-0.10511178523302078,-0.11679969727993011,-0.5794311761856079,-0.13968013226985931,-0.13783006370067596,-0.6968299150466919,-0.15822221338748932,-0.15446357429027557,-0.7983863353729248,-0.16786867380142212
paper,0.0,0.0,0.0,0.09699247032403946,-0.09451085329055786,0.03466688469052315,0.14849846065044403,-0.22584104537963867,0.040395744144916534,0.17713424563407898,-0.3430456221103668,0.03920035809278488,0.21770496666431427,-0.41893357038497925,0.03359704837203026,0.14689074456691742,-0.4227716624736786,-0.017783282324671745,0.14520709216594696,-0.6539167761802673,-0.04226063936948776,0.14530694484710693,-0.7860812544822693,-0.05211183801293373,0.14679931104183197,-0.8891575932502747,-0.05786685645580292,0.09068132936954498,-0.43564677238464355,-0.05036273971199989,0.08083668351173401,-0.7063413262367249,-0.0814763605594635,0.07871674746274948,-0.8648021221160889,-0.09374075382947922,0.07866708189249039,-0.9918147921562195,-0.10057294368743896,0.025101101025938988,-0.42478418350219727,-0.07796405255794525,0.005906012840569019,-0.679153561592102,-0.10820452868938446,-0.008997681550681591,-0.828326404094696,-0.12278533726930618,-0.019732734188437462,-0.9439178109169006,-0.12990377843379974,-0.04730669781565666,-0.3900815546512604,-0.10032106190919876,-0.07598962634801865,-0.5874179005622864,-0.13244235515594482,-0.0968778058886528,-0.7053460478782654,-0.14586251974105835,-0.11544415354728699,-0.808326780796051,-0.15090051293373108
paper,0.0,0.0,0.0,0.0721791461110115,-0.16703902184963226,0.052402134984731674,0.0905754342675209,-0.3322578966617584,0.06107981130480766,0.05777351185679436,-0.4404921531677246,0.05673449859023094,0.011911777779459953,-0.5100775957107544,0.0459439791738987,0.12390266358852386,-0.438268780708313,-0.0008284621289931238,0.10385337471961975,-0.6743950843811035,-0.02757907845079899,0.08703546971082687,-0.8118816018104553,-0.0411374494433403,0.07415864616632462,-0.9215309619903564,-0.050026554614305496,0.08610155433416367,-0.4377193748950958,-0.047079261392354965,0.06655792891979218,-0.7078880667686462,-0.07360446453094482,0.05430086702108383,-0.8674690127372742,-0.08967532217502594,0.04644584283232689,-0.9936694502830505,-0.10229278355836868,0.029469994828104973,-0.4246678352355957,-0.08888238668441772,0.0034627302084118128,-0.6890043020248413,-0.1150478720664978,-0.01677163690328598,-0.8409740924835205,-0.13877077400684357,-0.030108027160167694,-0.9600720405578613,-0.15569369494915009,-0.03726448491215706,-0.40140342712402344,-0.12422338873147964,-0.06648348271846771,-0.6116896271705627,-0.15329137444496155,-0.09319887310266495,-0.7322027683258057,-0.17088226974010468,-0.11874692887067795,-0.8355082273483276,-0.18267938494682312
paper,0.0,0.0,0.0,-0.004224442411214113,-0.16515113413333893,0.03767341002821922,0.02298026531934738,-0.3318750858306885,0.04546932876110077,0.03324687108397484,-0.43278196454048157,0.04183245822787285,0.033783454447984695,-0.5206651091575623,0.03767530620098114,0.09205788373947144,-0.4621296226978302,0.018470700830221176,0.06745611876249313,-0.682282030582428,-0.007517854683101177,0.043829843401908875,-0.827986478805542,-0.026454906910657883,0.023771613836288452,-0.9454194903373718,-0.03952270373702049,0.0915047898888588,-0.45882636308670044,-0.020762553438544273,0.057743631303310394,-0.7173113226890564,-0.04890155419707298,0.029109731316566467,-0.8752046823501587,-0.06616940349340439,0.005283998791128397,-0.9968922734260559,-0.07859919965267181,0.06442517042160034,-0.4499472677707672,-0.059439580887556076,0.03450945392251015,-0.6986609101295471,-0.08153775334358215,0.006474085617810488,-0.8486340045928955,-0.0992567166686058,-0.01888754405081272,-0.961677610874176,-0.11243569850921631,0.01463485136628151,-0.4380650222301483,-0.09551505744457245,-0.019568443298339844,-0.6239410042762756,-0.1151747927069664,-0.052659936249256134,-0.7395061254501343,-0.1277126669883728,-0.0859767496585846,-0.8356454968452454,-0.13705500960350037
paper,0.0,0.0,0.0,-0.06796268373727798,-0.1201271265745163,-0.0055014220997691154,-0.046520791947841644,-0.24524028599262238,-0.016775082796812057,-0.020441776141524315,-0.32798290252685547,-0.038449306041002274,-0.0029487046413123608,-0.4109329879283905,-0.06039510667324066,0.0553571991622448,-0.4860677421092987,0.02504783123731613,0.04627084732055664,-0.6659027934074402,-0.005589865148067474,0.027190933004021645,-0.7984985113143921,-0.03907240927219391,0.008021579124033451,-0.9095293283462524,-0.06614910811185837,0.0742582380771637,-0.4948878586292267,-0.005227676127105951,0.05828995630145073,-0.7132970690727234,-0.038922104984521866,0.03664422407746315,-0.8631836175918579,-0.07593167573213577,0.013679791241884232,-0.9945319294929504,-0.10353348404169083,0.07968088984489441,-0.4844135642051697,-0.04162336885929108,0.058677177876234055,-0.7009689211845398,-0.07580212503671646,0.03281569108366966,-0.8426357507705688,-0.10547914355993271,0.003684667404741049,-0.9620639681816101,-0.12617997825145721,0.07005461305379868,-0.4608692526817322,-0.08092796057462692,0.03729161620140076,-0.6293405294418335,-0.10913201421499252,0.006770476698875427,-0.7380473017692566,-0.12474991381168365,-0.02340729348361492,-0.8356569409370422,-0.13577157258987427
paper,0.0,0.0,0.0,-0.08935346454381943,-0.13924628496170044,0.056938495486974716,-0.09054793417453766,-0.2855650782585144,0.08738992363214493,-0.08749410510063171,-0.3847588002681732,0.09610268473625183,-0.09079496562480927,-0.45422399044036865,0.10220601409673691,-0.01091787125915289,-0.5066447854042053,0.10996858775615692,-0.022449493408203125,-0.6708039045333862,0.10670480132102966,-0.041260525584220886,-0.7835965752601624,0.090868279337883,-0.05761460214853287,-0.8842258453369141,0.07532140612602234,0.02172989957034588,-0.5139693021774292,0.05509446933865547,0.015368274413049221,-0.7234789729118347,0.044330962002277374,5.682876508217305e-05,-0.8713801503181458,0.023068131878972054,-0.015988951548933983,-0.9998549222946167,0.005873135291039944,0.04883420094847679,-0.4941911995410919,-0.004152924288064241,0.04771307855844498,-0.6947430372238159,-0.019571611657738686,0.021617485210299492,-0.8266029953956604,-0.038541506975889206,-0.008891393430531025,-0.9361792802810669,-0.05209509655833244,0.07081219553947449,-0.45789992809295654,-0.062364935874938965,0.06284480541944504,-0.6351402401924133,-0.07481555640697479,0.03714008629322052,-0.7448918223381042,-0.08183304220438004,0.004857793916016817,-0.8333224058151245,-0.08839841187000275
